review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
Fix latest bugs plz,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Shanghai, China",male,2021-08-18
i can add songs to favorite but I can't see any favorite playlist???,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Tel Aviv, Israel",male,2021-08-30
Why it order for payment due some order music 🎵🎵 app don't do like this,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Johannesburg, South Africa",male,2022-01-27
"Extremely poor customer service, no in app support, audio quality is mid at best.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Jakarta, Indonesia",male,2021-07-24
"Application is full of bugs and functionality flaws. I have opted for family sharing and it asks for Credit or Debit card for which functionality is not available for India region, so this function is not available for Indian customer. Registering through app is faulty which fails without any reason and finally had to do it through pc. Overall does not meet what is expected from an apple product. Music collection and customer service experiennce was good to say on the positive side.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Suva, Fiji",female,2024-01-31
"Previously my go-to recommendation but they keep quietlt taking out functionality for no reason. The latest victim is the ""Play Last"" button. Say you're listening to an album and want to set another to play after. Until recently you just long press the album or song, tap ""Play Last"" and you're good. Now it's just gone with no alternative besides manually sorting your entire ""Play Next"" queue which becomes a time sink if you're moving more than ~2 songs. Another silly decision by Apple",negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Cancun, Mexico",male,2022-03-27
Buggy mess on android,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Prague, Czech Republic",male,2021-02-05
The way apple shuffles music sucks - it plays the same set of songs no matter what. I'm only using this app because it's free with my cell phone provider.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Denver, United States",male,2023-03-08
"It great, when it works... Unfortunately, since my phone updated to UI 6.0, it doesn't work at all. It will not load songs, just cycles thru the que, ""searching for ever more..."" I have restarted my phone, cleared the app cache, and force-stopped and restarted the app, all to no avail. This is the only app I have found that allows me to play what songs I want, when I want, in what order I choose, and to skip songs without penalty. I REALLY want this to start working again.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Fortaleza, Brazil",male,2023-05-10
it won't let me get in,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Tunis, Tunisia",male,2021-11-02
"Why are some DJ curated lists categorised as ""Albums"" and other lists as ""Playlists""? Why doesn't the app show all these lists of music in one place instead of making subscribers hunt for them?",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Suva, Fiji",female,2023-12-25
"I've used Apple Music for more than a decade and I must say after every update, the application seems to only get worse. My music constantly has to reload and takes a while if I decide to repeat the song. Sometimes, it doesn't even play! I can have the strongest Internet, and it'll act as if I was using 2G. I love Apple music, but if it doesn't get resolved, I'll definitely look into Spotify.",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Philadelphia, United States",male,2022-04-17
"I want to give this a higher score, as I like this much more than Spotify due to better selection, audio quality and such. However the new update has caused so many issues that I can't justify a higher rating. One thing in particular for me is that autoplay has seemed to simply....cease working. Even if I just want to play an album, it'll often only display the song I chose to start off with instead of just the whole album.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Valparaíso, Chile",female,2023-09-22
"Great for its intended use, but it continuously runs in the background. I have to manually shut it down from my phones ""currently running"" screen. Shuts down OK, but the damn software starts up and stay on as soon as I turn it back on. Why is it wasting my battery? How do I stop it from running in the background. I pay for this and I should not have to put up with it running constantly even after I've shut it down!",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Helsinki, Finland",male,2021-04-22
Since I don't own a an apple product it's almost impossible to use app. You would think to please the CEO or shareholders that thry would want as many customers as possible to increase the bottom line. Same goes with apple tv.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Bangalore, India",male,2021-10-15
"Your recent update is buggy. I can't view an artist's album that is currently playing. I have to search for it manually. Terrible experience, please fix this.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Kumasi, Ghana",male,2022-03-06
"The ""My Favourites"" playlist doesn't show up on my Galaxy, but it's there on my iPhone.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Auckland, New Zealand",female,2023-11-12
Half the time the audio doesn't play at all no matter if im on data wifi or trying to play downloads unless I reset my entire phone. The quality and choice of music is great but it is incredibly infuriating when I have to reset my phone just to play a single song.,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Salvador, Brazil",female,2023-09-07
I like it,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Boston, United States",male,2022-06-30
No access to previous purchases,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Austin, United States",male,2022-11-25
I can't reeedem gif code on Android this problem with new update payment method not working in android devices,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Quebec City, Canada",male,2022-12-07
This app keeps turning off my Bluetooth once it switching to another track,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","New York, United States",male,2023-05-07
Music breaks up all the time.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Valencia, Spain",male,2021-04-13
I do not understand why I pay for music if songs from other countries are unavailable for me to listen to. How can this app automatically open without even being set as default? I even have proof that it is not set to default and it still opens and plays music without being open.,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Singapore, Singapore",male,2021-07-11
"I've used this app since 2016 with no notable issues. But ever since I got a Pixel 6A a few months ago, it's been burning through my data like crazy. Upon noticing this I turned all data usage for the app off, and if I try to download a track while on data, it'll say I can't. Yet it still will burn through hundreds of mb's of data in the span of a day if I forget to close the app while not connected to wifi.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Barcelona, Spain",male,2021-02-13
Not bad,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Calgary, Canada",male,2022-05-17
"Where has the music auto queue gone??? Previously I could play a song and then the app would auto queue other songs in that genre to create a continuous Playlist. Now it only shows my play history. I've uninstalled, re-installed, closed app, restarted phone. Still nothing. I turn the auto queue button on and nothing is added. Suuuuuuper annoying!!!",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Guayaquil, Ecuador",female,2023-08-02
This app does work good but it has an. Issue on the android. I don't know if it's just my phone but when I play a song and it's about to end the next song starts playing before the current song ends. So for couple of seconds there are two songs playing simultaneously. It was annoying enough for me to get rid of it. I came from an iPhone which is why I was using it in the first place.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Dakar, Senegal",male,2022-03-04
"Funciona cuando quiere, no como en iOS y le faltan funciones como descargar albumes y así, pero tiene interfaz chida y tiene calidad de audio decente",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Quito, Ecuador",male,2023-05-22
"Great quality with the lossless audio but otherwise absolutely horrible. Horrible user experience, horrible search engine and at random times music buffers to the point of not even being able to play despite having a strong and fast internet connection. I can play yt videos in 4k smoothly but if I go back to apple music the track will still buffer, so what good is audio quality if it doesn't play.",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Osaka, Japan",male,2021-07-28
songs dont play somtimes.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Doha, Qatar",male,2021-07-18
"Update: I reported a lyric as incorrect on their app and now I keep being signed out and unable to use Apple Music. Previous: App has worked consistently well for the last year. The offline playlists help a lot when on spotty mobile data. I would rate this 5 stars but there is no option to add this to my samsung watch unless it's connected on bluetooth, meanwhile I can download spotify, youtube, and amazon music app on my watch just fine. Please make this available to android smart watches too.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Osaka, Japan",male,2021-07-10
I've been using this app for 2 years. Still the same bugs. The library is still useless. Music doesn't change smoothly. Why is the blackness at the top of the small player still there (it happens when the keyboard is opened). I don't know how things are on iOS but the android version is far from being a good app but I'm using it anyway. I don't have a better alternative.,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Brasília, Brazil",female,2023-09-10
Tells me that I'm using Apple music on two devices when casting it to my speaker and won't let me play anything. It's extremely frustrating and is a complete deal breaker on continuing to subscribe to Apple Music.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Gold Coast, Australia",female,2023-10-28
Birus alert,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Gold Coast, Australia",female,2023-12-13
"The UI doesn't feel polished at all compared to Spotify, and has 0 animations outside of the Now Playing UI which is the only thing that does actually look decent in the app. To make matters worse, there's a really annoying bug with content restrictions that keeps preventing me from playing explicit content despite having allowed it - I talked with Apple's support about this too and they basically just told me to wait for an update that will be released who knows when in the future...",negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Valencia, Spain",male,2021-01-11
I'm Client of Apple since 5 years in Apple Music n Apple TV and Apple music does not automatic Mode when your play some song... please repair that is so important.,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Vancouver, Canada",male,2023-03-02
"Realmente es una gran aplicación para escuchar música, sobre todo por la calidad de las canciones. Pero en mi galaxy s23+ hay ocasiones donde no se descargan nuevas canciones, o inclusive canciones que ya estaban descargadas no se reproducen!, se queda ""cargando"", teniendo en ocasiones que inclusive reiniciar el celular para disfrutar mis canciones. Cabe recalcar que esto sucede con espacio más que suficiente en mi celular y colección estable y rápida a Internet.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Barcelona, Spain",male,2021-02-04
"App is buggy. When I click on a song from a playlist, there is NO way to go back to the playlist. Instead of swiping back, nothing happens. Then it takes me back to the main apple music page. Gotta dig thru and find my playlist again.",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Karachi, Pakistan",male,2021-08-13
It's always crashing.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Tunis, Tunisia",male,2022-03-08
"Not my favorite player. Lacks a great deal. The lyrics are almost always inaccurate to a heinous degree! No straight-to-device download option (on Android, anyway.) Song/Playlist management options are extremely limited. Trying to restructure/organize more than 5-10 things at a time turns into a daylong time suck. Honestly, the only reason that I use it at all is b/c I live w & share vehicles w someone stubborn who has an iPhone. It's easier to put up w this thing than get her to switch phones.",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Cali, Colombia",male,2023-06-06
This app is very buggy and I usually have to delete and reinstall it to fix the bugs.,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","San Diego, United States",male,2023-03-30
"Widget does not display track playing If you offer a service on a different operating system and manufacturer device, then please give it as much attention as your own (apple) the only reason i find myself on a different platform is because of cost .. I'm shocked at the lack of continuity between platforms, Apple please pay the right amount of attention to your apple music app on different platforms! PLEASE i mean spotify, amazon & others do,... Apple pull your considerable finger out please",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Mumbai, India",male,2021-08-06
My password is correct but appears wrong when entered,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Quebec City, Canada",male,2023-03-31
Mkaile,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Melbourne, Australia",female,2023-11-16
It was great until now. I have to go and clear the cache every 2-4 hrs just for the infinity loop to work if not it plays the same song over and over.,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Warsaw, Poland",male,2021-02-01
The quality of sound is so bad . When I hear the same song on different app it's sounds perfect.so it's problem with apple music,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Ho Chi Minh City, Vietnam",male,2021-08-27
It's alright. As a person who LOVES music daily and loves different languages they don't have many Russian songs like Spotify. Decided to go to Spotify as they don't fail you when it comes different cultural music.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Addis Ababa, Ethiopia",male,2021-10-25
"Please move the repeat and shuffle button to the main page where you got your album art,play pause, next and previous. It's very inconvenient to go to playlist page to select repeat mode or shuffle mode.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Osaka, Japan",male,2021-06-13
"Can you please get Hot 97 radio on here to work on the Android App. I love this station that doesn't work. Also, under saved artists, I constantly have the 'no music' showing. This is on Pixel 8. Please fix.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Auckland, New Zealand",female,2023-11-17
Use spotify bro. The amount of times that this app would just stop working for absolutely no reason is UNREAL,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Suva, Fiji",female,2024-02-20
"Loaded with hell a lot of bugs everytime which is frustrating,the only pro is lossless audio and i think apple doesnt care about this app even though it has bad reviews",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Doha, Qatar",male,2021-08-23
"Absolutely livid after this last update, music will randomly stop after a couple seconds of playing. I'm about ready to cancel my subscription if I can't have the service I'm paying for",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Kampala, Uganda",male,2021-11-30
I love this app when it works. Every month for 4+ days I can get to songs and my playlists but I can't play anything. It is really starting to piss me off.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Brasília, Brazil",female,2023-09-06
"I expected more features and better interface. It has a radio station section but it's so tedious getting to one you want that's not one of Apples Recommended. Lately, I can't even sign it. It kicked me out randomly. I've changed/reset my password and it still says it's wrong. It's frustrating. It's seemingly the best selection of music between all the apps, but it's a pain getting it to work.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Gold Coast, Australia",female,2024-01-02
Playlists are not loading on any device other than the app on my phone. This has been happening for several days now and I have never had this issue before. Please fix the problem.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Zurich, Switzerland",male,2021-05-29
"After 2 songs the music just stops playing, hit play and same thing over and over. It's getting really annoying, used to really like Apple music, not so much anymore...",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Los Angeles, United States",male,2023-01-29
"This app used to run perfectly on my Android. But since the recent update, it plays songs twice and the infinite ♾️ function doesn't seem to work at all. Apple, please provide a fix.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Brussels, Belgium",male,2021-03-30
"Recently I havnt been able to check the artist or album for a song when clicking its name. ""Something went wrong"" is what it tells me every single time. Very frustrating 😕",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Washington DC, United States",male,2022-11-10
Usually works great but since the latest update autoplay has stopped working.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Wellington, New Zealand",female,2024-02-11
"Yikes, this app EATS battery power like CRAZY! I like the app and how it strings the songs together. I do not like having it eat away my battery like it does. I can have my screen on YouTube playing several videos, and it does not eat the amount of battery this app does on a few songs.",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Doha, Qatar",male,2021-08-30
"The app used to work very well! Since a couple of months now, it always bug, or it just won't start playing my music, even after reinstalling it [and re-re-redownload all of my songs..........] it's frustrating for someone who can't live without music.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","San Jose, United States",male,2023-03-30
Good,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Brussels, Belgium",male,2021-04-15
Is the system down? I am not able to log in. It keeps kicking me out.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Kathmandu, Nepal",male,2021-07-31
"The app is now worse, you won't find some songs there. And you wonder why are we paying money for these guys... Disappointed.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Guadalajara, Mexico",male,2022-04-16
This app needs to improve. I hope in future there's an option on android where you can cancel the payment. And better integration on android. Still the music quality is good.,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Guayaquil, Ecuador",male,2023-05-09
App was made as if it was not given any thought. Not only is the algorithm lacking in comparison to spotify and youtube music but even it's UI is dumb. There is no button to shuffle or repeat a song when you play a song from your favorites. You also need to press download on each individual song in your favorites. There is no single button to download the whole list in your favorites. Songs also takes a few seconds to play or sometimes a song won't play. Losless saved your app FOR NOW.,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Guadalajara, Mexico",male,2023-04-04
This app is good but mostly bad because it does not work because it takes ages to load and play store says its free but when I tried to listen to a song it said that I have to pay for a month!! The only thing that I like about it is that it shows the lyrics but from beyond there it sucks😐,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Kampala, Uganda",male,2022-01-13
Still no Google TV Chromecast device app!!!,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Calgary, Canada",male,2022-07-22
Is the app effective,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Zurich, Switzerland",male,2021-05-23
Some of my playlists are missing my subscription was renewed and expires 13th of December 2023. Kindly help me fix this error. Thanks,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","San Francisco, United States",male,2023-03-13
It continues to crash. Never had this experience until updated,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Abuja, Nigeria",male,2022-02-23
payment failed again and again,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Valparaíso, Chile",female,2023-06-27
"I get apple music through my phone plan. It's garbage on both my PC and android phone. Constantly getting locked out and having to reset my account, but then pushing the reset button doesn't do anything. Pretty much every time I try to use the app. It's basically unusable at this point",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Calgary, Canada",male,2022-11-18
"Still several features only available for iphones and unavailable on Android. Dissapointing! Paying for what, exactly?",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Budapest, Hungary",male,2021-05-07
"Why doesn't the app (and database it accesses) tell you if a song in your library is available on another album in Dolby Atmos? For the most part, you have to find this out by chance. App should alert you if a spatial audio version is available and give you the option to replace the current version with it. Still no progress on this?? Still waiting for this feature...sigh.",negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Glasgow, United Kingdom",male,2021-04-24
"I only have this installed so i can do shareplay with my sister while in her car. Can't believe i have to pay extra just to have access to music I ALREADY PAID FOR, YOU POS COMPANY",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Edinburgh, United Kingdom",male,2021-02-16
Too much data,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Gold Coast, Australia",female,2024-01-06
I chose Apple music because they pay artists more. Horrific search engine. Also barely works when using voice command for the car. Good range of songs of course. They randomly cancel my subscription every 6 months and I just got fed up with that and went back to Spotify,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Christchurch, New Zealand",female,2023-12-09
The app continuously crashes especially when i try to open my own playlist. Please fix this,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Jerusalem, Israel",male,2021-10-08
Music doesn't play on queue by itself after searching a song,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Delhi, India",male,2021-08-05
"Needs updates not very user friendly can't delete multiple songs or organize library easily app often gives error messages and won't play music without closing the app, forcing stop and clearing cache then reopen to play on android. I have a ton of music that needs organized because I've transferred from Spotify and that didn't work very well.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Boston, United States",male,2022-07-02
On a free trial due to end April. It's the only app that seems to be crashing my Nokia 8.3 5g. Apple no good for android I believe.,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Austin, United States",male,2022-11-03
Constantly having issues with my playlist songs or just playing songs from my library. They randomly go missing and you're just left with the title of the song but no audio. Random tracks are thrown together spontaneously. Kind of frustrating,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Calgary, Canada",male,2022-11-23
"For some reason, Apple music won't lock when I want to clear my recently used apps list. It used to lock so I can listen to music without accidentally clearing the app and stopping the music, now it won't. So now, when I press the ""clear all"" button to clear my recent app list, Apple music is cleared too. All my other apps are locking except Apple Music. I noticed this after my phone (Samsung S20 FE) got a software update yesterday, and the update must've done something to it. Please fix this!",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Sydney, Australia",female,2024-02-01
App has problems connecting when searching or browsing for music.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Toronto, Canada",male,2022-04-12
I was using it smoothly before now and I loved it but all of a sudden it's always crashing I had to switch to Spotify,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Pretoria, South Africa",male,2021-10-30
I liked using the app but apple has decided my account is inactive after years of me using apple music almost daily. So now i am unable to log in or use the rest of the month worth of subscription i paid for. Support has been useless they told me there is nothing tgey could do,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Toronto, Canada",male,2022-06-04
"I am not able to change the payment method. It is by default set to None, and when I try to change it, there is no drop down list of payment methods or we can say nothing pops up for changing the payment method. Please fix it as soon as possible.",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Brisbane, Australia",female,2023-12-08
It is not like that app to listen a best song so i am giving a 2 star to this app sorry,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Chennai, India",male,2021-09-22
Not as smooth as in IOS Developer need to fix issue like some time glitch in UI not smooth. Focusing only on IOS for development,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Taipei, Taiwan",male,2021-09-22
"I Given Two Star's Cause Only For Their Quality is Good Than Others, Or 3 Stars Deducted Cause Your Recommendations are Really Bad Than Others",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Jacksonville, United States",male,2022-03-28
Slowly becoming usless. Keeps signing me out of devices and now it won't let me sign back in. It isnt proving any feedback as to why or any option to reset PW or recover account.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Barcelona, Spain",male,2021-01-23
"I've been using Apple Music for over a year now, and it's a good streaming service but I've been having issues that have not been fixed since I started using this service. Playlist covers dissappear and go white after multiple tried of me wanting to save a custom playlist cover, downloaded songs glitch and don't play at times, the app has become glitchy and my music recommendations haven't been as accurate as they used to be. Whatever it is that you need to fix, please do so.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Calgary, Canada",male,2022-12-25
"Willingly,Haspeige,...Where we keep Concrete Square beneath WHATS EVER KiND Oh LOAFiAs.youGoT...On...More On...Google Eiueelixiarred.,nom,mistake,RelteVision...how YouR...REVEIW..DONE. OR. MORE,rateS.7.938Clearer.., 2.115Sinnlittext.,BatteryDraWED.2,miloeszseuhkUFG,zummemm.kinda.Charges.it,aswethreeWillAbides,...LIES LIKE SERVE DRAYSZ OR AT.anT.corned,andPlanePlarrell,wasDinnJacksx.minniethewhoopWOW.whodrumLITTLE,drUMMerBoyyy,did",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Jacksonville, United States",male,2023-02-27
Inconsistent,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","San Diego, United States",male,2022-10-28
Buggy as heck,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Harare, Zimbabwe",male,2022-02-17
"Been 1 week my apple music began to crash after finished a few song and have to open the app again. i think it started when replay 2023 showed up, its so annoying, please fix this.",negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Wellington, New Zealand",female,2023-10-26
One of the most bugged apps I've used. Never expected this from Apple..,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Canberra, Australia",female,2023-12-16
Works exactly the way you'd expect an Apple Android app to work: it doesn't. The sign in page displays a bunch of XML. Very helpful.,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Córdoba, Argentina",female,2023-08-30
"Headache if you haven't already bought into Apple ecosystem. Had multiple issues with AppleID. Music quality is great, mobile app is always improving. But rest of the experience killed it for me. Couldn't even log into pc app (simply did not work and support couldn't help), and pc browser experience is non existent. Since this is rating mainly the android app, two stars for quality alone.",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Bangkok, Thailand",male,2021-10-02
"Loved using apple music until recently. It crashes all the time, multiple times within an hour. Then it can't find the song. It needs to get fixes or I will switch over to Spotify. Disappointing if I have to go that route.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Adelaide, Australia",female,2023-12-11
"Glitchy as hell. Even when downloaded to the device, songs still require a buffer. Newest update has made the app slower than a turtle. Do I have music on the app? Who knows! Not the app. Blank black screen for 5 minutes while it connects to who the frick knows what",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Chicago, United States",male,2023-05-03
Sudden jerk while playing music,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Casablanca, Morocco",male,2022-03-17
Trying to switch to student subscription the app crashes. It will allow me to change to family plan but not student.,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Phoenix, United States",male,2022-07-14
Really bad on android,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Calgary, Canada",male,2022-07-08
"Can't seem to cancel my membership. It's funny, i can upgrade it if I wanted to pay more. But cancelling it makes the app stop.",negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Cancun, Mexico",male,2022-10-16
I'm weighing up different streaming options and I've had Apple Music 4 days and find it very stuttery when playing music. The audio quality is brilliant but it does stop start a lot. Hopefully they fix this issue soon.,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Montreal, Canada",male,2022-04-29
แอพสุ่มเพลงไม่ได้ ตอนแรกก็กดสุ่มันก็สุ่มให้ พอหลังๆทำไม่ได้ กดไปก็ไม่สุ่มเพลงมาให้,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Jacksonville, United States",male,2022-07-23
Fee and subscription,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Tripoli, Libya",male,2022-02-05
Autoplay is not working,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Cancun, Mexico",male,2022-06-30
"Why do you guys insist on pointless changes? You removed to play last button for no apparent reason, a feature I loved to use to que up music. Now the only option I have is play next, which isn't as useful. Also why does it take so long for my library to load now when I restart the app?",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Santiago, Chile",female,2023-07-25
Really needs to support signing in with security keys,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Vienna, Austria",male,2021-01-19
It's unable to buy student subscription. After clicking Verify Eligibility it's again redirect to the same page in apple music app.,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Nadi, Fiji",female,2024-02-27
